,Height,Weight
2031,179.2607833,88.35633799
2032,175.6607557,80.61417512
2033,187.9261927,98.69216737
2034,176.3938324,90.1867072
2035,176.4545733,83.14142064
2036,181.6907771,98.9752523
2037,183.6023682,94.13871647
2038,172.1503872,78.96946539
2039,172.2114923,82.64141119
2040,180.4304124,97.28459506
2041,173.7237166,76.94480633
2042,174.6884657,86.85216758
2043,180.9344509,91.0721557
2044,171.3189801,79.25173575
2045,169.8160623,76.82751731
2046,168.107311,77.81910846
2047,169.862263,76.4074289
2048,174.2211939,81.16078233
2049,162.5057996,71.76161532
2050,168.8670903,76.93440751
2051,167.3082036,76.09833033
2052,175.8004541,85.70513131
2053,186.7466698,96.55435966
2054,165.6051128,66.84143972
2055,178.6540168,97.17114788
2056,177.2013242,88.91064768
2057,179.5282065,90.4955304
2058,172.5133599,83.25399997
2059,182.5840911,96.0942365
2060,180.6634966,79.60891652
2061,170.3779452,82.33896452
2062,172.7793707,77.01388732
2063,172.6390573,88.42932652
2064,169.8695697,84.76770838
2065,178.7857386,93.84942165
2066,186.8602975,99.51979602
2067,167.1486546,70.25125355
2068,179.235016,81.8626
2069,172.9382387,84.96253609
2070,196.7625455,114.5576939
2071,183.8795216,94.99166651
2072,166.212628,80.94186992
2073,167.4076596,76.30370393
2074,192.0850396,109.4074473
2075,176.8942554,88.46572629
2076,177.1135655,93.0900994
2077,175.2870299,80.55196465
2078,175.2859571,94.59034987
2079,174.4933651,83.55922027
2080,178.8527238,83.98588543
2081,172.43766,76.77055071
2082,181.6669435,88.1167162
2083,172.3134246,75.36254569
2084,178.545204,85.84192599
2085,179.9015517,89.7773571
2086,175.6585111,86.49796811
2087,188.335558,95.81585236
2088,176.2630364,87.41103526
2089,184.3980639,93.02969625
2090,176.0971913,81.80932844
2091,163.2197584,73.16966126
2092,158.5428222,73.72761089
2093,168.2219029,71.06728625
2094,163.1627495,61.31284368
2095,183.0966608,95.54304209
2096,178.4308347,92.04350732
2097,167.2036173,76.39454643
2098,191.0309158,103.2291168
2099,186.5955242,101.1828481
2100,169.2375231,79.32770086
2101,170.5977615,87.7212043
2102,172.6951382,85.32751008
2103,162.8769082,69.32638885
2104,178.2494667,85.82271381
2105,176.5873203,78.91442063
2106,181.8864013,92.75430795
2107,173.4255085,82.64692091
2108,189.3940867,95.56630572
2109,184.4880911,94.37718962
2110,185.4354868,91.51022059
2111,182.7797917,94.7168388
2112,175.9824237,86.1535631
2113,171.0996432,80.45588448
2114,170.9050339,81.19708811
2115,178.039057,75.88658053
2116,163.4154532,79.68852858
2117,177.4669624,88.77461901
2118,162.5419637,70.29005609
2119,169.4005137,84.08263036
2120,183.9853095,91.45090453
2121,176.9783817,96.03149779
2122,171.8106522,75.41577837
2123,173.7737572,85.72753765
2124,183.1069777,90.91586098
2125,178.4225342,87.54872253
2126,181.2798326,93.23061989
2127,180.6027764,91.55730711
2128,176.2141706,89.00612906
2129,178.147846,87.44444265
2130,170.8950782,79.36686829
2131,179.6874297,91.23067873
2132,168.5735528,75.47856437
2133,170.7538618,80.42479846
2134,173.4049049,78.05288881
2135,173.1530564,81.06555639
2136,171.888899,83.34297043
2137,168.8460855,76.610563
2138,194.4859547,104.2617931
2139,175.1673775,85.05735162
2140,184.0137243,89.19081073
2141,172.8253102,92.15247571
2142,169.4622512,82.47422328
2143,179.5091931,84.25919719
2144,181.5414149,86.4330316
2145,181.8196888,94.31309347
2146,171.2511253,82.15111264
2147,176.6153333,91.02585547
2148,179.7420798,85.63474812
2149,171.7107629,67.84247098
2150,180.945231,93.16131492
2151,176.7385678,97.34358991
2152,186.3493639,98.29156866
2153,186.6859673,101.3384512
2154,176.3013865,84.86020888
2155,182.341221,100.562483
2156,171.7017536,76.57829499
2157,171.8844527,81.27790367
2158,174.2200293,82.59058864
2159,181.2359367,94.50001774
2160,172.5561879,94.20373964
2161,171.2926392,78.57604153
2162,177.7854964,96.18734998
2163,174.0346495,85.23056038
2164,169.3993851,72.00020579
2165,173.9425245,84.26191098
2166,187.9291505,90.98338198
2167,186.2686334,101.0903253
2168,184.3044731,94.645575
2169,171.8948756,87.80930375
2170,177.6440108,92.61495292
2171,165.926339,73.9605081
2172,173.1419101,89.43907569
2173,175.927408,93.77267577
2174,177.8798592,89.67185278
2175,175.3334466,79.14270273
2176,175.6213733,79.7561911
2177,169.6267557,80.10978708
2178,176.4135053,88.36909623
2179,181.4985943,95.10816601
2180,178.6940739,85.19386405
2181,183.1039775,99.47118395
2182,175.8969705,79.94638148
2183,169.4188138,74.40460959
2184,172.9095342,80.27554441
2185,161.0745214,70.81897098
2186,171.2658874,80.33809756
2187,179.0948774,86.79805825
2188,174.4055286,83.58013026
2189,170.5003844,77.13041886
2190,176.5670929,79.02253093
2191,152.2441701,64.16493332
2192,172.7841616,72.61340687
2193,171.7661722,87.89242216
2194,176.956019,98.30773508
2195,171.0690196,85.99372318
2196,170.7914178,82.40053729
2197,181.3031172,93.38209976
2198,174.498316,84.7364562
2199,161.0343481,69.00518051
2200,183.4355898,89.98732999
2201,177.6279678,84.27163464
2202,163.8035201,75.6157441
2203,181.8196808,87.41944183
2204,177.068322,91.24132247
2205,177.7192691,85.62297684
2206,183.5253415,85.09938483
2207,182.3601094,92.65081932
2208,170.090851,86.35194131
2209,173.4032962,89.28656152
2210,170.2712597,79.58369964
2211,166.9820692,80.78757774
2212,175.5725669,81.20414679
2213,180.754583,92.20591287
2214,173.2525951,79.07098694
2215,176.4619967,93.77757833
2216,173.0876928,82.22072801
2217,161.1855044,75.18188916
2218,171.4788494,79.87093977
2219,167.4808739,72.79711127
2220,182.6101036,92.17935969
2221,164.6025168,75.11687203
2222,182.1932127,92.36095083
2223,166.8895291,78.49809764
2224,185.0595223,98.00523995
2225,178.3658567,84.34316795
2226,166.5295225,73.71864076
2227,171.4424185,81.09631376
2228,164.6457753,75.64863947
2229,176.7808934,78.88968699
2230,171.8868405,82.56065017
2231,182.6427446,96.5588575
2232,168.7881778,79.33950793
2233,172.9892452,84.63234586
2234,165.2978708,74.98502027
2235,185.6028214,93.79835411
2236,169.3075623,78.44327422
2237,170.0108704,83.04606168
2238,176.816995,83.55094418
2239,175.5254262,83.19089823
2240,166.3259839,79.16498377
2241,164.3929204,68.31978084
2242,175.3374482,83.39381372
2243,159.8903356,69.87998685
2244,172.7287981,84.53591958
2245,171.513768,81.67221038
2246,165.5927288,70.8901696
2247,177.2174981,76.99702519
2248,190.1959824,107.2113126
2249,171.8885378,77.02476368
2250,179.0436362,85.6373953
2251,163.7928913,72.29287134
2252,188.9695459,96.45006462
2253,165.3389239,75.23410403
2254,181.383316,85.82178479
2255,181.9948717,83.90627109
2256,170.1903537,86.43449225
2257,176.1400437,82.48642388
2258,174.0829201,82.23407797
2259,184.4235514,100.323481
2260,173.3191508,84.70497397
2261,180.68721,86.77998281
2262,173.5421158,83.2735312
2263,179.2562493,96.64224399
2264,175.3381602,83.33795049
2265,173.3971304,84.49955977
2266,180.7733535,90.88016984
2267,178.6247371,90.2708265
2268,157.7559465,66.11929662
2269,175.6539897,81.08035345
2270,163.213769,71.68051807
2271,176.5536828,87.35920045
2272,186.9050829,97.8647894
2273,186.4496078,94.91900597
2274,168.0628217,79.0044667
2275,182.525094,89.99589433
2276,174.2098468,84.95255571
2277,169.221758,75.5828285
2278,178.5333964,87.42438166
2279,178.8218909,86.55807116
2280,186.6577305,95.24296137
2281,163.4747443,79.41721226
2282,172.1563276,82.62832919
2283,182.4819277,91.69496334
2284,175.0473838,87.37651681
2285,172.8607166,79.94543545
2286,161.976722,73.02927145
2287,169.9037452,86.68278711
2288,174.711037,85.1099453
2289,172.2211535,71.82504387
2290,160.7138048,64.97645152
2291,171.1409314,84.67523388
2292,162.7198986,75.60703353
2293,188.0478783,98.79950344
2294,181.1468336,90.15253081
2295,178.8399695,93.5973206
2296,176.6824836,85.04464477
2297,158.3606588,63.13847374
2298,181.2371503,94.94128715
2299,180.0067711,90.49552955
2300,161.9355381,70.9692914
2301,169.3819959,81.32799521
2302,170.3192006,77.02651019
2303,184.756025,86.31073705
2304,161.219932,64.00039099
2305,180.7732922,83.93798378
2306,163.7399578,71.35477556
2307,168.678146,80.35219835
2308,170.6984364,76.6489249
2309,180.9839792,93.1468986
2310,168.8801961,77.55962015
2311,182.1776662,91.74727248
2312,172.6691048,83.63096978
2313,171.6560615,82.03389834
2314,172.809142,73.53834514
2315,165.0079819,74.87469581
2316,174.0959905,84.96759551
2317,172.5951273,81.05782527
2318,195.0881128,103.0653297
2319,167.0392735,74.0402033
2320,178.7280973,84.04928904
2321,173.5138,84.42254412
2322,176.5026865,85.20419696
2323,181.6001962,87.49213127
2324,155.5161448,69.63588774
2325,177.8610906,89.47346078
2326,193.0231352,104.9373303
2327,166.9795015,66.22065924
2328,171.096493,90.21667426
2329,178.8156807,92.32284325
2330,168.6159491,73.48962876
2331,172.3556093,86.95827305
2332,192.2635576,106.6561143
2333,156.1109732,61.46675797
2334,150.8268499,61.86586898
2335,168.6378515,84.39835665
2336,180.5719837,89.82525826
2337,176.7244925,87.30119913
2338,170.9054191,82.78879527
2339,186.99906,102.1911677
2340,178.9589983,85.05672851
2341,165.4407809,62.8927207
2342,173.6345833,80.01975262
2343,164.7096055,71.53982193
2344,180.7448772,87.24892772
2345,159.5454148,69.62451112
2346,166.6462719,69.36014237
2347,185.3333352,91.9090304
2348,167.7524409,77.47294383
2349,178.6662876,93.54675936
2350,164.9475736,60.55996761
2351,167.3180146,79.15114886
2352,164.1194981,69.5271316
2353,170.1381805,78.77240745
2354,177.8495419,89.01758043
2355,165.3678245,67.6337055
2356,170.8383628,82.4055801
2357,182.829224,86.64340305
2358,173.9829757,87.24376767
2359,180.2056693,91.64695376
2360,164.2945875,72.93299607
2361,175.4648929,79.10240259
2362,170.3010811,78.8417167
2363,170.5233443,80.73228234
2364,177.146311,90.66908162
2365,174.9921045,81.960362
2366,178.4436385,85.85220541
2367,158.2608939,67.78437879
2368,178.9735128,83.9241468
2369,161.8359764,63.23578022
2370,186.5874093,90.65862065
2371,181.9867031,90.28262916
2372,178.1642007,82.93122186
2373,169.269585,70.65321983
2374,179.7101105,89.73814329
2375,173.1074372,87.61553534
2376,175.1424474,80.86991322
2377,180.6468996,87.90834877
2378,174.872935,80.85590725
2379,181.1892462,83.69681262
2380,188.8241229,94.90846203
2381,176.097823,81.17227239
2382,180.6056569,93.5487005
2383,181.6232239,93.38710661
2384,181.8124278,90.89671767
2385,178.6832984,88.14598545
2386,168.6620885,75.27628432
2387,189.2754051,91.60652028
2388,183.4639513,93.54134699
2389,185.68939,94.00220076
2390,176.6774518,82.24588997
2391,184.5515019,100.645688
2392,166.8901256,72.66694162
2393,172.7498418,79.38544491
2394,178.2794687,87.47976217
2395,179.9313553,96.94900135
2396,167.8225361,81.51248277
2397,169.0576098,70.13783708
2398,189.2832691,98.2177233
2399,161.8803922,73.58215841
2400,177.5363915,84.84745552
2401,192.659285,103.0914669
2402,173.7077285,84.11402814
2403,180.3616927,94.14314657
2404,173.3949377,83.90930277
2405,183.8755283,97.82857507
2406,170.6046736,71.88067701
2407,176.2225333,88.21862834
2408,173.8995102,82.96379649
2409,173.8198005,88.95078954
2410,175.2302485,81.81255436
2411,179.3655617,84.11630734
2412,165.1978714,77.39755396
2413,185.4814823,93.11404305
2414,174.5494177,82.76054716
2415,175.0702844,90.74561709
2416,190.873146,100.3931671
2417,160.4118515,54.0876055
2418,163.8242239,77.03852596
2419,175.6904898,82.47024748
2420,170.4794001,80.86027797
2421,164.015158,80.158287
2422,177.7540045,87.86920155
2423,170.9185699,70.1790031
2424,171.6499977,76.01356276
2425,177.8779102,90.12705145
2426,170.9057625,90.26780765
2427,172.0035852,79.45081194
2428,180.9811403,89.04789516
2429,180.2932806,86.69905237
2430,169.6694004,78.56604985
2431,168.6142831,78.35414064
2432,186.724531,95.43565226
2433,176.2103694,83.43228832
2434,174.5503455,78.87425229
2435,181.7098182,94.03321251
2436,185.5957596,94.18957076
2437,176.5432825,84.98870568
2438,170.86291,86.3464521
2439,175.301338,90.13225132
2440,185.1377302,100.2021659
2441,179.6057834,91.65641984
2442,175.1694915,82.34403467
2443,178.9993755,90.97955263
2444,175.2759954,86.553564
2445,168.7739061,73.90875277
2446,174.9421854,80.34617321
2447,173.7948444,81.76357758
2448,188.5754246,105.3388708
2449,175.4353516,90.16147552
2450,186.4386245,94.44740923
2451,178.4955067,84.24037207
2452,188.8257866,95.30491189
2453,171.9715455,89.32735477
2454,168.7942806,73.84980422
2455,175.4015966,92.65013523
2456,172.8107387,78.21568482
2457,174.6599793,94.92839348
2458,180.0669991,91.36161007
2459,179.9991712,91.40402153
2460,175.8292526,76.08472747
2461,173.8365237,86.5524679
2462,173.3638563,81.30734382
2463,183.4559011,92.25615369
2464,179.9509264,89.04297174
2465,174.7193211,85.25388632
2466,174.9419309,76.36631135
2467,169.5272297,77.41106868
2468,156.6555332,65.6633445
2469,160.8613155,62.66264303
2470,164.883928,67.54298088
2471,185.3264293,92.61491184
2472,177.988713,93.16231283
2473,167.6779942,76.70197103
2474,169.3767277,79.18416071
2475,158.4998951,65.5644815
2476,176.7516914,88.2228982
2477,185.6356313,104.6340484
2478,179.4483096,87.77905803
2479,183.825047,90.435465
2480,175.9291092,80.90000404
2481,168.1625167,76.03547267
2482,164.0911309,68.01054693
2483,173.6562366,74.79883051
2484,174.9825911,87.28864887
2485,165.240471,79.08637433
2486,181.7015824,93.98406253
2487,185.5718376,88.93087075
2488,165.9517503,69.90535652
2489,177.2880805,82.28978702
2490,182.6227296,92.28726894
2491,177.5283159,88.23853052
2492,175.9211405,89.54440494
2493,174.17016,87.36486584
2494,188.3487838,96.2868441
2495,171.4575349,85.73186749
2496,184.8954551,98.50352762
2497,175.0301079,83.74013007
2498,174.5501443,88.75442443
2499,173.5133484,77.01123066
2500,155.1291972,55.64671725
2501,176.7169226,75.19863288
2502,180.7591454,90.13395552
2503,182.292809,82.58651228
2504,173.1312895,77.32660737
2505,164.82168,71.32701958
2506,168.8421327,80.10458747
2507,170.6192469,74.85460242
2508,158.9078394,74.41266697
2509,177.9262438,80.09952971
2510,176.08852,80.45070452
2511,166.6244532,66.37610384
2512,175.4570468,85.39283755
2513,164.7763293,73.62264377
2514,179.5883981,92.03862454
2515,161.9116062,66.29664887
2516,167.9093364,77.22961994
2517,163.9934841,74.79207491
2518,182.8626611,85.53156541
2519,185.6121675,92.44625137
2520,167.7287876,72.66260972
2521,179.8401311,87.06598638
2522,165.6194857,80.30830873
2523,168.2567543,73.33692845
2524,167.6310192,83.22083256
2525,171.4925903,71.71894597
2526,168.4199592,73.71143828
2527,153.0835339,57.3592543
2528,174.4906941,77.62910928
2529,169.5047941,82.32384437
2530,170.8741656,84.04383081
2531,169.0626658,74.82609381
2532,171.4915788,78.70730775
2533,175.6378893,82.8955574
2534,176.3169433,88.14868852
2535,181.9058486,94.50104504
2536,178.5897985,89.24412975
2537,173.723787,89.71502748
2538,172.1551976,86.86206086
2539,179.0421937,78.94433534
2540,189.7556888,97.62456898
2541,170.4738857,84.85521713
2542,171.753496,88.23218035
2543,175.4411384,87.74041646
2544,176.4250029,85.23486992
2545,166.4196353,80.87067236
2546,181.5159205,79.08256711
2547,171.25757,80.05222515
2548,184.0200705,96.7781761
2549,183.1037905,87.46183645
2550,181.1815342,88.1787744
2551,175.9704462,78.59525184
2552,179.7526559,85.59781611
2553,166.1392331,65.0532635
2554,159.4840385,62.28914869
2555,173.4282583,83.20195258
2556,167.9166122,82.95079528
2557,175.388621,86.87297171
2558,180.8786731,89.83187636
2559,171.6886642,78.84829202
2560,166.1390393,76.0352091
2561,181.0342491,94.85198309
2562,183.9788486,92.78881116
2563,179.9787976,90.70315362
2564,178.235556,87.24743956
2565,183.1918732,91.12987422
2566,177.905199,91.41984578
2567,178.4265018,85.11912371
2568,176.379515,83.65869542
2569,173.8588055,87.01010241
2570,184.6288258,88.10649823
2571,178.2347861,94.24577965
2572,186.5222416,99.19698704
2573,177.5348851,90.77299476
2574,185.8799303,101.3313516
2575,173.7646379,83.52835642
2576,178.0971041,95.24343057
2577,174.1935233,89.09409249
2578,164.0206921,72.64992146
2579,164.8752634,72.20962632
2580,176.9236119,86.00551473
2581,176.7394073,90.38630767
2582,177.8890736,82.24746924
2583,170.6237755,81.0455224
2584,179.4823424,85.79225738
2585,172.7202061,82.16639547
2586,175.5902971,81.19584081
2587,172.8470655,78.56044054
2588,169.5143356,87.87269011
2589,178.9220889,88.40588375
2590,176.2751098,86.1552227
2591,177.6669962,85.41816373
2592,174.6058421,85.61868203
2593,165.6565775,70.36915201
2594,171.4624492,78.00650197
2595,164.7067103,70.05325763
2596,175.5315216,86.70357008
2597,175.151894,82.64106627
2598,166.5006177,79.78620996
2599,167.0113135,76.05243633
2600,171.6149517,70.84260632
2601,164.6633017,66.65739276
2602,168.1019718,70.98301609
2603,180.7790861,87.86986201
2604,179.0248665,97.74343866
2605,172.6668045,81.38157637
2606,183.6655328,92.19031972
2607,190.0276933,105.3283159
2608,188.0029187,94.21593763
2609,178.4006841,83.58685773
2610,174.0624219,78.25144151
2611,166.0806806,71.15304619
2612,170.917627,84.30357991
2613,167.3674219,79.49565946
2614,188.2594207,98.59009782
2615,173.9571771,87.87284005
2616,181.4994781,81.39399374
2617,175.8808917,79.48421202
2618,166.3535123,77.47818603
2619,169.7132886,80.20898043
2620,182.3687454,93.3942589
2621,172.9095431,77.87970963
2622,178.3393731,84.23782204
2623,195.1804042,96.03638811
2624,161.8608062,75.28693583
2625,160.5859748,78.02907948
2626,170.6152901,71.83480402
2627,175.1322888,82.45543216
2628,178.8559552,98.07335176
2629,178.0503859,80.13662026
2630,173.2911438,84.45758298
2631,165.2823328,79.24484084
2632,164.1510613,61.6406409
2633,173.6713085,86.59989478
2634,167.0288733,74.42828352
2635,182.7491554,94.43986619
2636,169.4324102,78.90589175
2637,173.4287172,83.83011071
2638,185.3570335,99.14287424
2639,173.0534282,79.38660571
2640,174.2501283,84.80609636
2641,166.4249478,72.54588789
2642,181.4299063,93.30552055
2643,188.318415,99.36011155
2644,166.6237791,74.94678967
2645,185.5109496,89.20114014
2646,180.4922879,85.87615604
2647,166.7792559,77.09194713
2648,176.7058579,82.94681013
2649,191.1590202,103.1636664
2650,182.6537154,92.54716561
2651,186.7956861,97.22440191
2652,166.0896579,80.93802628
2653,172.4527324,80.81979697
2654,172.5159653,81.30449861
2655,169.3132589,83.08513965
2656,185.8816894,94.72777339
2657,178.124834,87.12646453
2658,184.7387407,96.92532726
2659,175.1767509,79.62903892
2660,176.4666935,83.06394499
2661,157.9446385,69.305151
2662,172.8432681,82.89657571
2663,166.6095265,77.66584884
2664,178.6387422,84.18156781
2665,184.1612019,92.81724113
2666,180.7329806,86.57301146
2667,172.7337897,88.3389422
2668,185.3678045,91.70577162
2669,172.0047192,82.71767055
2670,174.0464669,85.29948746
2671,168.532381,77.87501947
2672,173.1774364,78.45422986
2673,182.5719409,95.72660507
2674,182.2845204,91.08169141
2675,180.7299506,95.27627689
2676,167.879571,79.67287357
2677,179.8723348,84.63931268
2678,181.1066754,93.51466692
2679,177.3079783,84.67361367
2680,166.4268685,79.63774294
2681,174.1382179,86.67641433
2682,183.5592316,95.9186
2683,161.4946372,64.48933355
2684,180.4536804,93.36889151
2685,166.8231108,73.99992958
2686,165.6266605,68.88958848
2687,164.6890118,64.73931337
2688,177.710619,84.5729282
2689,171.1414366,77.11125138
2690,160.6062625,74.6168978
2691,178.7533743,81.78189221
2692,181.8857417,87.57507193
2693,170.4023818,80.02144818
2694,162.492835,72.60352386
2695,171.6417009,81.83685557
2696,165.58987,84.07246564
2697,182.3262698,93.06312367
2698,183.1347609,93.54156882
2699,183.8253718,95.33927507
2700,185.6721808,97.84392862
2701,177.5727578,82.36830593
2702,163.9845043,73.43190416
2703,178.6791053,89.66757219
2704,174.0890051,81.45218061
2705,172.1850265,84.42210641
2706,184.4779716,87.23888063
2707,170.6791586,81.28785707
2708,192.9050408,107.7587666
2709,162.4488134,69.23893552
2710,175.2921494,89.05032951
2711,165.0145206,78.25594568
2712,183.0205231,91.77739919
2713,170.1207365,87.91691515
2714,178.5114196,84.7864525
2715,170.6706552,81.52079847
2716,167.3938431,76.02959083
2717,187.1900224,105.5593305
2718,172.6556861,77.89329342
2719,166.6999505,81.64434828
2720,167.1928349,74.20120953
2721,182.1583098,86.63349142
2722,186.7008413,93.20095033
2723,162.6420899,66.84643556
2724,173.4309657,90.53825137
2725,188.8203966,99.96416897
2726,177.3212597,93.56948908
2727,181.4015819,94.9034968
2728,186.1604315,103.6724365
2729,183.1010602,93.1628326
2730,162.3429344,76.13196605
2731,183.5082049,87.77535686
2732,179.3164423,85.47971819
2733,179.9986649,97.51384041
2734,182.7743048,89.99454722
2735,173.1104026,80.81458232
2736,175.0810377,85.99352515
2737,168.3999503,81.73785268
2738,165.79479,68.00913799
2739,173.9494344,82.05310842
2740,166.7295012,77.1562928
2741,174.9266258,81.11078968
2742,173.8869517,82.26498604
2743,176.0761156,88.14653478
2744,178.9793689,92.19642054
2745,184.5697144,99.37981435
2746,176.1227551,82.51057293
2747,174.1651569,84.35714646
2748,181.9092731,91.48014062
2749,175.0160124,79.58047718
2750,184.5678404,85.45454753
2751,181.3059905,98.59660717
2752,178.5141521,95.9707668
2753,179.6044313,89.38524053
2754,174.0439757,84.69415478
2755,156.8212706,63.50740622
2756,174.6820585,85.0715564
2757,186.8643363,93.1494082
2758,169.0617152,81.29120252
2759,178.5868355,94.5723429
2760,184.3131202,96.05555706
2761,187.1721123,103.6225603
2762,173.0797703,77.47349156
2763,173.8809352,84.46271577
2764,187.5508804,104.0265678
2765,169.3364495,80.23254928
2766,188.9776716,109.2894846
2767,172.1269434,78.32153398
2768,162.7365104,70.46315752
2769,169.2531919,77.279474
2770,176.2259689,88.33682587
2771,177.8050296,86.22242461
2772,189.4706303,103.0182646
2773,173.891913,79.66192252
2774,176.7375179,84.83474362
2775,170.3011627,83.03593863
2776,180.9074954,88.42386258
2777,170.3666997,75.87909427
2778,185.7240208,94.60952824
2779,168.8171494,77.09483302
2780,172.1772859,74.54161694
2781,178.6877294,88.89109416
2782,180.6594162,93.27486699
2783,183.6358629,96.18792436
2784,175.1465507,87.91903187
2785,170.5445143,74.9079627
2786,177.715671,86.10927829
2787,174.174618,85.78630446
2788,172.9561307,77.08188272
2789,192.7490001,101.6650228
2790,182.8587742,95.71658142
2791,173.8801561,84.1567477
2792,184.0662433,94.48075907
2793,172.0523513,75.45608848
2794,177.8884456,79.07235247
2795,183.3699913,98.06499514
2796,176.7660742,85.21318616
2797,180.4693328,91.05159875
2798,179.8562811,82.35583737
2799,172.8772615,85.89618348
2800,186.4131071,92.31205677
2801,191.3676237,99.12482758
2802,183.52187,93.09268332
2803,168.0867106,80.04961817
2804,156.6633418,70.96241581
2805,182.6062334,90.64115267
2806,158.6910789,67.54632963
2807,172.6346725,84.64323907
2808,177.0212564,91.39038384
2809,159.889651,68.34313207
2810,181.2530586,89.57201678
2811,171.0242409,85.14310392
2812,172.1603626,87.18028633
2813,175.6699664,79.51330294
2814,174.9125488,91.53282634
2815,170.3726639,92.30310863
2816,170.950601,84.97893588
2817,171.5125839,79.1063225
2818,174.1636717,81.55401277
2819,181.778954,89.82336552
2820,186.0019547,95.50196741
2821,176.3772456,76.88226137
2822,181.9226678,99.94317103
2823,167.0520348,77.74803911
2824,184.7711432,94.52019912
2825,170.7674026,80.77251319
2826,180.0296787,87.24820428
2827,177.7055403,85.73920526
2828,167.3157686,80.83765938
2829,179.9823444,83.68466252
2830,181.8511132,89.75998857
2831,177.9295149,83.83900591
2832,171.4501706,79.77767224
2833,165.4776665,63.73547854
2834,175.3183543,85.07965734
2835,179.8876684,83.66398605
2836,179.9827409,86.5449861
2837,172.858303,80.30025661
2838,177.3859207,84.49689814
2839,161.2699321,72.79711659
2840,169.2437605,74.41592102
2841,180.0470508,87.03888117
2842,171.0857588,82.26932847
2843,178.9194112,102.4199508
2844,176.3461336,89.01729293
2845,174.8665968,84.83432679
2846,181.1779405,89.18517727
2847,191.2184314,99.38799892
2848,173.5180384,79.03545236
2849,169.6179583,71.99224898
2850,179.2464159,84.35178046
2851,170.1575653,72.46660925
2852,171.724489,81.14135139
2853,184.8566528,91.25594497
2854,183.7899526,79.45367295
2855,179.4255464,86.09619321
2856,174.1479355,86.34825529
2857,173.0716029,87.34837611
2858,161.0186234,61.99361773
2859,161.7250711,73.29077878
2860,176.7281964,88.59680281
2861,175.5190376,88.26040809
2862,180.2469568,80.98939194
2863,178.713614,88.96664017
2864,175.8813866,81.3591898
2865,175.0874562,85.10592889
2866,183.9538138,92.8530499
2867,173.8226632,88.27220242
2868,181.8534137,89.20909826
2869,185.3445176,90.95006131
2870,174.5534342,84.56107891
2871,179.3174473,90.88739819
2872,179.1817799,95.12129501
2873,155.2866476,57.07413054
2874,179.8810316,92.79616822
2875,172.3084837,87.25693837
2876,183.7811203,101.878421
2877,178.022893,90.12971735
2878,166.4053227,73.81295741
2879,176.1952821,84.97296848
2880,178.9042371,85.61931473
2881,175.6744969,90.99338452
2882,175.4694112,88.12388364
2883,166.6875143,85.4198048
2884,178.4458231,79.85425659
2885,188.625167,99.11363446
2886,186.507044,101.2375159
2887,175.1408281,81.86530874
2888,176.0461369,86.82432418
2889,182.8027788,95.47839592
2890,175.9297438,89.07448364
2891,176.0784489,93.47528005
2892,164.010384,75.95132242
2893,176.7989418,85.06296966
2894,182.8238565,92.11386618
2895,181.3117452,93.23392812
2896,175.0422063,84.69223423
2897,179.4437335,94.1459263
2898,181.8403374,91.44936067
2899,182.5259866,92.0369281
2900,162.9402276,69.79936167
2901,172.9296672,73.71344881
2902,180.8172951,87.52931988
2903,173.3804478,84.50627595
2904,173.1148848,81.30798535
2905,168.3264534,72.12520653
2906,164.4961388,80.38776343
2907,164.0699251,73.31684202
2908,171.2111143,72.00937587
2909,183.1791037,83.77097051
2910,173.0857157,75.88346596
2911,176.6621852,84.7773938
2912,182.3813181,88.99758837
2913,172.9023397,78.33817711
2914,173.9977614,93.39061653
2915,175.8737708,87.13503954
2916,159.5303189,63.1901605
2917,162.0174609,76.69004025
2918,181.5050068,85.80879942
2919,178.7106456,91.4449692
2920,178.9156226,88.04045239
2921,173.6963427,76.27311013
2922,180.2116602,84.35525267
2923,180.608167,93.66385086
2924,178.1435749,84.41728518
2925,154.7767788,63.57169703
2926,182.1240701,90.69397614
2927,180.7452213,89.47495114
2928,180.6627904,94.15444038
2929,178.947026,82.94211531
2930,183.80292,98.00150138
2931,172.4831787,76.07925901
2932,172.0213374,81.67008154
2933,182.3064832,86.36799232
2934,184.9036938,89.13270409
2935,178.8253302,85.54491479
2936,185.7836714,98.53752099
2937,178.9148786,89.43817671
2938,174.0460056,80.1530426
2939,158.7366221,65.52668203
2940,176.0877399,99.29426301
2941,182.6724869,92.46317884
2942,183.0404781,93.4134803
2943,184.6763492,92.69837618
2944,172.4528231,80.88780742
2945,177.5286027,90.77313684
2946,173.5307347,78.82394152
2947,182.1287126,92.07696828
2948,166.4723684,66.18521665
2949,164.6466198,75.35506392
2950,174.4735481,90.85779539
2951,191.5849877,100.7808699
2952,179.3080663,98.72164498
2953,180.3571416,88.55494889
2954,171.1032653,80.81822534
2955,170.6042347,84.52909905
2956,184.3735736,92.68843482
2957,172.0083282,77.89622848
2958,182.3053097,90.77728506
2959,154.7780395,69.10445991
2960,173.4197483,82.30629247
2961,174.3715536,79.84583026
2962,172.3075244,84.24736674
2963,183.875548,93.74508706
2964,176.1680273,85.00378942
2965,176.5507816,90.82838639
2966,170.1045275,81.93535698
2967,172.869446,85.17508637
2968,187.5727251,93.20379743
2969,178.8883233,90.33020578
